Time(s),Ch240-242,Ch245-247,Ch250-252,Ch255-257
22517,0.008473,6.0596085,0.3667074,5.2095038
22518,0.008473,6.0600643,0.3667074,5.2095038
22519,0.008473,6.0601717,0.3667074,5.2095038
22520,0.008473,6.0605764,0.3667074,5.2095038
22521,0.008473,6.0610227,0.3667074,5.2095038
22522,0.008473,6.0611672,0.3667074,5.2095038
22523,0.008473,6.0617449,0.3667074,5.2095038
22524,0.008473,6.0625501,0.3667074,5.2095038
22525,0.008473,6.0630574,0.3667074,5.2095038
22526,0.008473,6.0631465,0.3667074,5.2095038
22527,0.008473,6.0640058,0.3667074,5.2095038
22528,0.008473,6.0644469,0.3667074,5.2095038
22529,0.008473,6.0648432,0.3667074,5.2095038
22530,0.008473,6.0648623,0.3667074,5.2095038
22531,0.008473,6.0649542,0.3667074,5.2095038
22532,0.008473,6.0659493,0.3667074,5.2095038
22533,0.008473,6.0663451,0.3667074,5.2095038
22534,0.008473,6.0666497,0.3667074,5.2095038
22535,0.008473,6.0669034,0.3667074,5.2095038
22536,0.008473,6.0671472,0.3667074,5.2095038
22537,0.008473,6.0673644,0.3667074,5.2095038
22538,0.008473,6.067659,0.3667074,5.2095038
22539,0.008473,6.067659,0.3667074,5.2095038
22540,0.008473,6.0676994,0.3667074,5.2095038
22541,0.008473,6.068044,0.3667074,5.2095038
22542,0.008473,6.0685333,0.3667074,5.2095038
22543,0.008473,6.0687796,0.3667074,5.2095038
22544,0.008473,6.0692482,0.3667074,5.2095038
22545,0.008473,6.0694094,0.3667074,5.2095038
22546,0.008473,6.0694094,0.3667074,5.2095038
22547,0.008473,6.069648,0.3667074,5.2095038
22548,0.008473,6.0698471,0.3667074,5.2095038
22549,0.008473,6.0701202,0.3667074,5.2095038
22550,0.008473,6.0707022,0.3667074,5.2095038
22551,0.008473,6.0707022,0.3667074,5.2095038
22552,0.008473,6.0708966,0.3667074,5.2095038
22553,0.008473,6.0712132,0.3667074,5.2095038
22554,0.008473,6.0712132,0.3667074,5.2095038
22555,0.008473,6.0716736,0.3667074,5.2095038
22556,0.008473,6.0716736,0.3667074,5.2095038
22557,0.008473,6.0719485,0.3667074,5.2095038
22558,0.008473,6.0720692,0.3667074,5.2095038
22559,0.008473,6.0721521,0.3667074,5.2095038
22560,0.008473,6.0724474,0.3667074,5.2095038
22561,0.008473,6.0730021,0.3667074,5.2095038
22562,0.008473,6.0734541,0.3667074,5.2095038
22563,0.008473,6.0734842,0.3667074,5.2095038
22564,0.008473,6.0742473,0.3667074,5.2095038
22565,0.008473,6.0752417,0.3667074,5.2095038
22566,0.008473,6.0753916,0.3667074,5.2095038
22567,0.008473,6.0760846,0.3667074,5.2095038
22568,0.008473,6.0764107,0.3667074,5.2095038
22569,0.008473,6.0766008,0.3667074,5.2095038
22570,0.008473,6.0768279,0.3667074,5.2095038
22571,0.008473,6.0773262,0.3667074,5.2095038
22572,0.008473,6.0776993,0.3667074,5.2095038
22573,0.008473,6.0783638,0.3667074,5.2095038
22574,0.008473,6.0784908,0.3667074,5.2095038
22575,0.008473,6.0787551,0.3667074,5.2095038
22576,0.008473,6.079234,0.3667074,5.2095038
22577,0.008473,6.079234,0.3667074,5.2095038
22578,0.008473,6.0803178,0.3667074,5.2095038
22579,0.008473,6.080541,0.3667074,5.2095038
22580,0.008473,6.081064,0.3667074,5.2095038
22581,0.008473,6.081064,0.3667074,5.2095038
22582,0.008473,6.0812039,0.3667074,5.2095038
22583,0.008473,6.0812603,0.3667074,5.2095038
22584,0.008473,6.0813268,0.3667074,5.2095038
22585,0.008473,6.0819232,0.3667074,5.2095038
22586,0.008473,6.0822327,0.3667074,5.2095038
22587,0.008473,6.0824379,0.3667074,5.2095038
22588,0.008473,6.0824379,0.3667074,5.2095038
22589,0.008473,6.0831817,0.3667074,5.2095038
22590,0.008473,6.0831817,0.3667074,5.2095038
22591,0.008473,6.0835234,0.3667074,5.2095038
22592,0.008473,6.0846096,0.3667074,5.2095038
22593,0.008473,6.0848985,0.3667074,5.2095038
22594,0.008473,6.0853089,0.3667074,5.2095038
22595,0.008473,6.0858251,0.3667074,5.2095038
22596,0.008473,6.0863657,0.3667074,5.2095038
22597,0.008473,6.0867125,0.3667074,5.2095038
22598,0.008473,6.0868632,0.3667074,5.2095038
22599,0.008473,6.0869768,0.3667074,5.2095038
22600,0.008473,6.0873299,0.3667074,5.2095038
22601,0.008473,6.0873514,0.3667074,5.2095038
22602,0.008473,6.0874812,0.3667074,5.2095038
22603,0.008473,6.0879072,0.3667074,5.2104177
22604,0.008473,6.0884467,0.3667074,5.2104177
22605,0.008473,6.0888707,0.3667074,5.2104177
22606,0.008473,6.0896559,0.3667074,5.2104177
22607,0.008473,6.0896559,0.3667074,5.2104177
22608,0.008473,6.0898359,0.3667074,5.2104177
22609,0.008473,6.0909929,0.3667997,5.2115533
22610,0.008473,6.0917049,0.3667997,5.2115533
22611,0.008473,6.0918272,0.3667997,5.2115533
22612,0.008473,6.0922935,0.3667997,5.2115533
22613,0.008473,6.0931611,0.3667997,5.2115533
22614,0.008473,6.0934038,0.3667997,5.2115533
22615,0.008473,6.0939308,0.3667997,5.2115533
22616,0.008473,6.094451,0.3667997,5.2115533
22617,0.008473,6.0945007,0.3667997,5.2115533
22618,0.008473,6.0947468,0.3667997,5.2115533
22619,0.008473,6.094878,0.3667997,5.2115533
22620,0.008473,6.0954486,0.3667997,5.2115533
22621,0.008473,6.0960063,0.3667997,5.2115533
22622,0.008473,6.0962517,0.3667997,5.2115533
22623,0.008473,6.0968399,0.3667997,5.2115886
22624,0.008473,6.0989193,0.3717186,5.2146994
22625,0.008473,6.0992975,0.3717186,5.2146994
22626,0.008473,6.0996184,0.3717186,5.2146994
22627,0.008473,6.0998251,0.3717186,5.2146994
22628,0.008473,6.1008574,0.3717186,5.2146994
22629,0.008473,6.1023663,0.3739149,5.2146994
22630,0.008473,6.1024277,0.3739149,5.2146994
22631,0.008473,6.1029505,0.3739149,5.2146994
22632,0.008473,6.1036598,0.3739149,5.2146994
22633,0.008473,6.1045475,0.3739149,5.2146994
22634,0.008473,6.1053357,0.3739149,5.2146994
22635,0.008473,6.1056475,0.3739149,5.2146994
22636,0.008473,6.1059396,0.3739149,5.2146994
22637,0.008473,6.1063628,0.3739149,5.2146994
22638,0.008473,6.1072532,0.3739149,5.2146994
22639,0.008473,6.1086685,0.3739149,5.2154159
22640,0.008473,6.1098581,0.3739149,5.218138
22641,0.008473,6.110788,0.3739149,5.218138
22642,0.008473,6.1114246,0.3739149,5.218138
22643,0.008473,6.111844,0.3739149,5.218138
22644,0.008473,6.1123325,0.3739149,5.218138
22645,0.008473,6.1126118,0.3739149,5.218138
22646,0.008473,6.1130844,0.3739149,5.218138
22647,0.008473,6.1130844,0.3739149,5.218138
22648,0.008473,6.1142277,0.3739149,5.2195173
22649,0.008473,6.1146252,0.3739149,5.2195173
22650,0.008473,6.1155171,0.3739149,5.2195173
22651,0.008473,6.1159818,0.3739149,5.2195173
22652,0.008473,6.1159818,0.3739149,5.2195173
22653,0.008473,6.1164092,0.3739149,5.2195173
22654,0.008473,6.1164314,0.3739149,5.2195173
22655,0.008473,6.1167719,0.3739149,5.2195173
22656,0.008473,6.1170779,0.3739149,5.2195173
22657,0.008473,6.1176595,0.3739149,5.2195173
22658,0.008473,6.1179595,0.3739149,5.2195173
22659,0.008473,6.118554,0.3739149,5.2195173
22660,0.008473,6.1189172,0.3739149,5.2195173
22661,0.008473,6.1196067,0.3739149,5.2195173
22662,0.008473,6.1199201,0.3739149,5.2195173
22663,0.008473,6.1203768,0.3739149,5.2195173
22664,0.008473,6.1207644,0.3739149,5.2195173
22665,0.008473,6.1208883,0.3739149,5.2195173
22666,0.008473,6.121729,0.3739149,5.2195173
22667,0.008473,6.1225406,0.3739149,5.2195173
22668,0.008473,6.1229111,0.3739149,5.2195173
22669,0.008473,6.1238488,0.3739149,5.2195173
22670,0.008473,6.1246375,0.3739149,5.2195173
22671,0.008473,6.1257988,0.3739149,5.2195173
22672,0.008473,6.1262404,0.3739149,5.2195173
22673,0.008473,6.126598,0.3739149,5.2195173
22674,0.008473,6.1266951,0.3739149,5.2195173
22675,0.008473,6.1272558,0.3739149,5.2195173
22676,0.008473,6.1278301,0.3739149,5.2195173
22677,0.008473,6.1283711,0.3739149,5.2195173
22678,0.008473,6.1287484,0.3739149,5.2195173
22679,0.008473,6.1293456,0.3739149,5.2195173
22680,0.008473,6.129454,0.3739149,5.2195173
22681,0.0086546,6.130608,0.3739149,5.2195173
22682,0.0086546,6.1310557,0.3739149,5.2195173
22683,0.0086546,6.1319718,0.3739149,5.2195173
22684,0.0086546,6.1327536,0.3739149,5.2200057
22685,0.0086546,6.1330842,0.3739149,5.2200057
22686,0.0086546,6.1335905,0.3739149,5.2206755
22687,0.0086546,6.1340366,0.3739149,5.2206755
22688,0.0086546,6.1345314,0.3739149,5.2206755
22689,0.0086546,6.1349708,0.3739149,5.2206755
22690,0.0086546,6.135601,0.3739149,5.2206755
22691,0.0086546,6.1362558,0.3739149,5.2206755
22692,0.0086546,6.1368611,0.3739149,5.2206755
22693,0.0086546,6.1373872,0.3739149,5.2206755
22694,0.0086546,6.1381238,0.3739149,5.2206755
22695,0.0086546,6.1385648,0.3739149,5.2206755
22696,0.0086546,6.1392357,0.3739149,5.2206755
22697,0.0086546,6.1401536,0.3739149,5.2206755
22698,0.0086546,6.1404848,0.3739149,5.2206755
22699,0.0086546,6.1414382,0.3739149,5.2206755
22700,0.0087049,6.1424279,0.3739149,5.2206755
22701,0.0087049,6.1433316,0.3739149,5.2206755
22702,0.0087049,6.1442609,0.3739149,5.2206755
22703,0.0087049,6.1456313,0.3739781,5.2212443
22704,0.0087049,6.1466124,0.3739781,5.2212443
22705,0.0087049,6.1472794,0.3739781,5.2212443
22706,0.0087049,6.1477257,0.3739781,5.2212443
22707,0.0087049,6.1489536,0.3739781,5.2212443
22708,0.0087563,6.1496031,0.3739781,5.2212443
22709,0.0087563,6.150189,0.3739781,5.2212443
22710,0.0087563,6.1504188,0.3739781,5.2212443
22711,0.0087563,6.1510913,0.3739781,5.2212443
22712,0.0087563,6.1518207,0.3739781,5.2212443
22713,0.0087563,6.1521707,0.3739781,5.2212443
22714,0.0087563,6.1534213,0.3739781,5.2212443
22715,0.0087563,6.1537372,0.3739781,5.2212443
22716,0.0087563,6.1544165,0.3739781,5.2212443
22717,0.0087563,6.1548866,0.3739781,5.2212443
22718,0.0087563,6.1555118,0.3739781,5.2212443
22719,0.0087563,6.1561265,0.3739781,5.2212443
22720,0.0087563,6.1564674,0.3739781,5.2212443
22721,0.0087563,6.1574529,0.3739781,5.2212443
22722,0.0087563,6.1583245,0.3739781,5.2212443
22723,0.0087563,6.1590166,0.3739781,5.2212443
22724,0.0087563,6.1593077,0.3739781,5.2212443
22725,0.0089918,6.1599159,0.3739781,5.2212443
22726,0.0089918,6.1606123,0.3739781,5.2270719
22727,0.0089918,6.1610722,0.3739781,5.2280707
22728,0.0089918,6.1614494,0.3739781,5.2280707
22729,0.0089918,6.1617568,0.3739781,5.2280707
22730,0.0089918,6.1623674,0.3739781,5.2280707
22731,0.0089918,6.1626892,0.3739781,5.2280707
22732,0.0089918,6.1629753,0.3739781,5.2280707
22733,0.0089918,6.1635207,0.3739781,5.2280707
22734,0.0089918,6.1637577,0.3739781,5.2280707
22735,0.0089918,6.1642553,0.3739781,5.2280707
22736,0.0089918,6.1643992,0.3739781,5.2280707
22737,0.0089918,6.1648866,0.3739781,5.2280707
22738,0.0089918,6.1655138,0.3739781,5.2280707
22739,0.0089918,6.1661288,0.3739781,5.2280707
22740,0.0089918,6.1667703,0.3739781,5.2280707
22741,0.0089918,6.1671562,0.3739781,5.2280707
22742,0.0089918,6.1680831,0.3739781,5.2280707
22743,0.0089918,6.1685199,0.3739781,5.2280707
22744,0.0089918,6.1688125,0.3739781,5.2280707
22745,0.0089918,6.1693723,0.3739781,5.2280707
22746,0.0089918,6.1699121,0.3739781,5.2280707
22747,0.0089918,6.1704851,0.3739781,5.2280707
22748,0.0089918,6.1713902,0.3739781,5.2280707
22749,0.0089918,6.1728539,0.3739781,5.2280707
22750,0.0089918,6.1750651,0.3751474,5.2280707
22751,0.0089918,6.1759906,0.3751474,5.2280707
22752,0.0089918,6.1769451,0.3751474,5.2280707
22753,0.0089918,6.1775872,0.3751474,5.2280707
22754,0.0089918,6.1780006,0.3751474,5.2280707
22755,0.0089918,6.1790677,0.3751474,5.2280707
22756,0.0089918,6.1793962,0.3751474,5.2280707
22757,0.0089918,6.1799501,0.3751474,5.2280707
22758,0.0089918,6.1802033,0.3751474,5.2280707
22759,0.0089918,6.180932,0.3751474,5.2280707
22760,0.0089918,6.1813226,0.3751474,5.2280707
22761,0.0089918,6.181347,0.3751474,5.2280707
22762,0.0089918,6.1816676,0.3751474,5.2280707
22763,0.0089918,6.1821623,0.3751474,5.2280707
22764,0.0089918,6.182539,0.3751474,5.2280707
22765,0.0089918,6.1831376,0.3751474,5.2280707
22766,0.0089918,6.1838651,0.3751474,5.2280707
22767,0.0090459,6.1849627,0.3751474,5.2280707
22768,0.0090459,6.1859,0.3751474,5.2280707
22769,0.0090459,6.1868259,0.3751474,5.2280707
22770,0.0090459,6.1877076,0.3751474,5.2280707
22771,0.0092304,6.1885648,0.3751474,5.2280707
22772,0.0092304,6.1898485,0.3751474,5.2280707
22773,0.0092304,6.1905593,0.3751474,5.2280707
22774,0.0092304,6.19103,0.3751474,5.2298323
22775,0.0092304,6.1918562,0.3751474,5.2298323
22776,0.0092304,6.1923825,0.3751474,5.2298323
22777,0.0092304,6.1934275,0.3751474,5.2298323
22778,0.0092304,6.1942218,0.3751474,5.2298323
22779,0.0092304,6.1943559,0.3751474,5.2298323
22780,0.0092304,6.1952089,0.3751474,5.2298323
22781,0.0092304,6.1959182,0.3751474,5.2298323
22782,0.0092304,6.1967539,0.3751474,5.2298323
22783,0.0092304,6.1974529,0.3751474,5.2298323
22784,0.0092304,6.1978939,0.3751474,5.2298323
22785,0.0092304,6.1985349,0.3751474,5.2298323
22786,0.0092304,6.1992519,0.3751474,5.2298323
22787,0.0092304,6.200038,0.3751474,5.2298323
22788,0.0092304,6.200905,0.3751474,5.2298323
22789,0.0092304,6.2022211,0.3751474,5.2298323
22790,0.0092304,6.2036773,0.3755518,5.2298323
22791,0.0092304,6.2038137,0.3755518,5.2298323
22792,0.0092304,6.2044746,0.3755518,5.2298323
22793,0.0092304,6.2053431,0.3755518,5.2298323
22794,0.0092304,6.2060417,0.3755518,5.2298323
22795,0.0092304,6.206057,0.3755518,5.2298323
22796,0.0092304,6.2068792,0.3755518,5.2298323
22797,0.0092304,6.2072962,0.3755518,5.2298323
22798,0.0092304,6.2080027,0.3755518,5.2298323
22799,0.0092304,6.2083309,0.3755518,5.2298323
22800,0.0092304,6.2083309,0.3755518,5.2298323
22801,0.0092304,6.2090826,0.3755518,5.2298323
22802,0.0092304,6.2097751,0.3755518,5.2298323
22803,0.0092304,6.2106069,0.3755518,5.2298323
22804,0.0092304,6.2115682,0.3755518,5.2298323
22805,0.0092304,6.2125263,0.3755518,5.2298323
22806,0.0092304,6.2130329,0.3755518,5.2298323
22807,0.0092304,6.2138121,0.3755518,5.2298323
22808,0.0092304,6.2150875,0.3755518,5.2298323
22809,0.0092304,6.2162105,0.3755518,5.2298323
22810,0.0092304,6.2172882,0.3755518,5.2298323
22811,0.0092304,6.218467,0.3755518,5.2298323
22812,0.0092502,6.2195361,0.3755518,5.2298323
22813,0.0092502,6.2206253,0.3755518,5.2298323
22814,0.0092502,6.2213768,0.3755518,5.2298323
22815,0.0092502,6.2221369,0.3755518,5.2298323
22816,0.0092502,6.2229715,0.3755518,5.2298323
22817,0.0092502,6.2236883,0.3755518,5.2298323
22818,0.0092502,6.2249307,0.3755518,5.2298323
22819,0.0092502,6.2258631,0.3755518,5.2298323
22820,0.0092502,6.2264822,0.3755518,5.2298323
22821,0.0092502,6.2272401,0.3755518,5.2298323
22822,0.0092502,6.2280026,0.3755518,5.2298323
22823,0.0092502,6.2287171,0.3755518,5.2298323
22824,0.0092502,6.2299387,0.3755518,5.2298323
22825,0.0093538,6.231167,0.3755518,5.2298323
22826,0.0093538,6.2323917,0.3755518,5.2298323
22827,0.0093538,6.2332965,0.3755518,5.2298323
22828,0.0093538,6.2340737,0.3755518,5.2298323
22829,0.0093538,6.2346942,0.3755518,5.2298323
22830,0.0093538,6.2351797,0.3755518,5.2298323
22831,0.0093538,6.2360819,0.3755518,5.2298323
22832,0.0093538,6.2366662,0.3755518,5.2342863
22833,0.0093538,6.2374059,0.3755518,5.2356072
22834,0.0093538,6.2377518,0.3755518,5.2356072
22835,0.0093538,6.2388873,0.3755518,5.236614
22836,0.0093538,6.2396479,0.3755518,5.2369171
22837,0.0093538,6.2402032,0.3755518,5.2369171
22838,0.0093538,6.2411884,0.3755518,5.2369171
22839,0.0093538,6.2421294,0.3755518,5.2369171
22840,0.0093538,6.2454845,0.3769683,5.2369171
22841,0.0093538,6.2466334,0.3769683,5.2369171
22842,0.0100027,6.2485019,0.3769683,5.2369171
22843,0.010545,6.2505736,0.3769683,5.2369171
22844,0.0106227,6.2542489,0.3808975,5.2369171
22845,0.0106227,6.2550717,0.3808975,5.2369171
22846,0.0106227,6.2560688,0.3808975,5.2369171
22847,0.0106227,6.2569375,0.3808975,5.2369171
22848,0.0106227,6.2582319,0.3808975,5.2369171
22849,0.0106227,6.2590472,0.3808975,5.2369171
22850,0.0106227,6.2605293,0.3808975,5.2369171
22851,0.0106227,6.2615405,0.3808975,5.2369171
22852,0.0106227,6.2621899,0.3808975,5.2369171
22853,0.0106227,6.2627475,0.3808975,5.2369171
22854,0.0106503,6.2639509,0.3808975,5.2369171
22855,0.0106503,6.2647139,0.3808975,5.2369171
22856,0.0106503,6.2658229,0.3808975,5.2369171
22857,0.0106503,6.267036,0.3808975,5.2369171
22858,0.0106503,6.269725,0.3809587,5.2372144
22859,0.0106503,6.2713486,0.3809587,5.2372144
22860,0.0106503,6.2732496,0.3809587,5.2372144
22861,0.0106503,6.274931,0.3809587,5.2372144
22862,0.0106503,6.276265,0.3809587,5.2372144
22863,0.0106503,6.277889,0.3809587,5.2372144
22864,0.0106503,6.2791686,0.3809587,5.2372144
22865,0.0106503,6.280176,0.3809587,5.2372144
22866,0.0106503,6.2816642,0.3809587,5.2372144
22867,0.0106503,6.2826173,0.3809587,5.2372144
22868,0.0106503,6.2842228,0.3809587,5.2372144
22869,0.0106503,6.285337,0.3809587,5.2372144
22870,0.0106503,6.2859607,0.3809587,5.2372144
22871,0.0106503,6.2867379,0.3809587,5.2372144
22872,0.0106503,6.2880716,0.3809587,5.2372144
22873,0.0106503,6.289882,0.3809587,5.2372144
22874,0.0106503,6.2913402,0.3809587,5.2372144
22875,0.0106503,6.2924687,0.3809587,5.2372144
22876,0.0106503,6.2930757,0.3809587,5.2372144
22877,0.0106503,6.2934361,0.3809587,5.2372144
22878,0.0106503,6.2949513,0.3809587,5.2372144
22879,0.0106503,6.2960857,0.3809587,5.2372144
22880,0.0106503,6.296947,0.3809587,5.2372144
22881,0.0106503,6.2984978,0.3809587,5.2372144
22882,0.0106503,6.3004863,0.3809587,5.2394964
22883,0.0106503,6.3016046,0.3809587,5.2394964
22884,0.0106503,6.3029258,0.3809587,5.2394964
22885,0.0106503,6.3038908,0.3809587,5.2394964
22886,0.0106503,6.3055526,0.3809587,5.2394964
22887,0.0106503,6.3066845,0.3809587,5.2394964
22888,0.0108913,6.3082855,0.3809587,5.2394964
22889,0.0108913,6.3117163,0.382654,5.2440924
22890,0.0108913,6.3132896,0.382654,5.2440924
22891,0.0108913,6.3144163,0.382654,5.2440924
22892,0.0108913,6.3162295,0.382654,5.2440924
22893,0.0115782,6.3205102,0.3857577,5.2447948
22894,0.0115782,6.321956,0.3857577,5.2447948
22895,0.0115782,6.3236407,0.3857577,5.2447948
22896,0.0115782,6.3254754,0.3857577,5.2447948
22897,0.0115782,6.3264332,0.3857577,5.2447948
22898,0.0115782,6.3275219,0.3857577,5.2447948
22899,0.0115782,6.3288267,0.3857577,5.2447948
22900,0.0115782,6.3297644,0.3857577,5.2447948
22901,0.0115782,6.3305734,0.3857577,5.2447948
22902,0.0115782,6.3313094,0.3857577,5.2447948
22903,0.0115782,6.3320387,0.3857577,5.2447948
22904,0.0115782,6.3326928,0.3857577,5.2447948
22905,0.0115782,6.3332087,0.3857577,5.2447948
22906,0.0115782,6.3342638,0.3857577,5.2447948
22907,0.0115782,6.335779,0.3857577,5.2447948
22908,0.0115782,6.3368933,0.3857577,5.2447948
22909,0.0115782,6.3382396,0.3857577,5.2459516
22910,0.0115782,6.3400466,0.3857577,5.2465866
22911,0.0115782,6.341685,0.3857577,5.2465866
22912,0.0115782,6.3430535,0.3857577,5.2465866
22913,0.0115782,6.3451642,0.3857577,5.2465866
22914,0.0116855,6.346935,0.3857577,5.2465866
22915,0.0116855,6.3492754,0.3857577,5.2486139
22916,0.0117431,6.3513557,0.3857577,5.2486139
22917,0.0117431,6.3525408,0.3857577,5.2486139
22918,0.0117431,6.3535362,0.3857577,5.2486139
22919,0.0117431,6.3553003,0.3857577,5.2486139
22920,0.0117431,6.3564089,0.3857577,5.2486139
22921,0.0117431,6.357574,0.3857577,5.2486139
22922,0.0117431,6.3592152,0.3857577,5.2486139
22923,0.0119568,6.3613598,0.3857577,5.2486139
22924,0.0119568,6.3627703,0.3857577,5.2486139
22925,0.0119568,6.363714,0.3857577,5.2486139
22926,0.0119568,6.3645893,0.3857577,5.2486139
22927,0.0119568,6.3656544,0.3857577,5.2486139
22928,0.0119568,6.3667569,0.3857577,5.2486139
22929,0.0119568,6.3683407,0.3857577,5.2486139
22930,0.0129201,6.3711375,0.3857577,5.2486139
22931,0.0129201,6.3720182,0.3857577,5.2486139
22932,0.0129201,6.3730065,0.3857577,5.2486139
22933,0.0129201,6.374095,0.3857577,5.2486139
22934,0.0129201,6.3754172,0.3857577,5.2486139
22935,0.0129201,6.3765714,0.3857577,5.2486139
22936,0.0129201,6.377977,0.3857577,5.2486139
22937,0.0129201,6.3785305,0.3857577,5.2486139
22938,0.0129201,6.3798947,0.3857577,5.2486139
22939,0.0129201,6.3811701,0.3857577,5.2486139
22940,0.0129201,6.3829832,0.3857577,5.2486139
22941,0.0129201,6.3874564,0.3889693,5.2486139
22942,0.0129201,6.3890897,0.3889693,5.2486139
22943,0.0129201,6.3908712,0.3889693,5.2486139
22944,0.0129201,6.3920503,0.3889693,5.2486139
22945,0.0129201,6.3932719,0.3889693,5.2486139
22946,0.0129201,6.3941763,0.3889693,5.2486139
22947,0.0129201,6.3953722,0.3889693,5.2486139
22948,0.0129201,6.3964587,0.3889693,5.2486139
22949,0.0129201,6.3979463,0.3889693,5.2486139
22950,0.0129201,6.3991547,0.3889693,5.2486139
22951,0.0129201,6.3999339,0.3889693,5.2486139
22952,0.0129201,6.4005749,0.3889693,5.2486139
22953,0.0129201,6.4011508,0.3889693,5.2486139
22954,0.0129201,6.4025016,0.3889693,5.2486139
22955,0.0129201,6.4034569,0.3889693,5.2486139
22956,0.0129201,6.4049547,0.3889693,5.2486139
22957,0.0129201,6.4064291,0.3889693,5.2486139
22958,0.0129201,6.4080255,0.3889693,5.2486139
22959,0.0129201,6.4100936,0.3889693,5.2486139
22960,0.0129201,6.4111336,0.3889693,5.2486139
