PWP,H3,,MS,H3,,VWC,H3
09:20.0,0.69088,,,,,,
09:21.0,0.69098,,,,,,
09:22.0,0.69075,,,,,,
09:23.0,0.69062,,,,,,
09:24.0,0.69066,,,,,,
09:25.0,0.69043,,,,,,
09:26.0,0.69013,,,,,,
09:27.0,0.69072,,,,,,
09:28.0,0.69039,,,,,,
09:29.0,0.69073,,,,,,
09:30.0,0.69107,,,,,,
09:31.0,0.69132,,,,,,
09:32.0,0.69126,,,,,,
09:33.0,0.69153,,,,,,
09:34.0,0.69191,,,,,,
09:35.0,0.69217,,,,,,
09:36.0,0.69226,,,,,,
09:37.0,0.69273,,,,,,
09:38.0,0.69268,,,,,,
09:39.0,0.69275,,,,,,
09:40.0,0.69278,,,,,,
09:41.0,0.69274,,,,,,
09:42.0,0.69268,,,,,,
09:43.0,0.69258,,,,,,
09:44.0,0.69293,,,,,,
09:45.0,0.69306,,,,,,
09:46.0,0.69309,,,,,,
09:47.0,0.69288,,,,,,
09:48.0,0.69267,,,,,,
09:49.0,0.69291,,,,,,
09:50.0,0.69276,,,,,,
09:51.0,0.69309,,,,,,
09:52.0,0.69317,,,,,,
09:53.0,0.69312,,,,,,
09:54.0,0.69401,,,,,,
09:55.0,0.6943,,,,,,
09:56.0,0.69473,,,,,,
09:57.0,0.69504,,,,,,
09:58.0,0.69447,,,,,,
09:59.0,0.69474,,,,,,
10:00.0,0.69519,,,,,,
10:01.0,0.69506,,,,,,
10:02.0,0.69523,,,,,,
10:03.0,0.69556,,,,,,
10:04.0,0.69559,,,,,,
10:05.0,0.69569,,,,,,
10:06.0,0.69576,,,,,,
10:07.0,0.69559,,,,,,
10:08.0,0.69504,,,,,,
10:09.0,0.69478,,,,,,
10:10.0,0.69486,,,,,,
10:11.0,0.69439,,,,,,
10:12.0,0.69413,,,,,,
10:13.0,0.69401,,,,,,
10:14.0,0.69381,,,,,,
10:15.0,0.69427,,,,,,
10:16.0,0.69431,,,,,,
10:17.0,0.69349,,,,,,
10:18.0,0.6925,,,,,,
10:19.0,0.69109,,,,,,
10:20.0,0.69243,,,,,,
10:21.0,0.69263,,,,,,
10:22.0,0.69202,,,,,,
10:23.0,0.69389,,,,,,
10:24.0,0.69468,,,,,,
10:25.0,0.69627,,,,,,
10:26.0,0.69626,,,,,,
10:27.0,0.69675,,,,,,
10:28.0,0.69676,,,,,,
10:29.0,0.69624,,,,,,
10:30.0,0.69601,,,,,,
10:31.0,0.69664,,,,,,
10:32.0,0.69709,,,,,,
10:33.0,0.69662,,,,,,
10:34.0,0.69712,,,,,,
10:35.0,0.6977,,,,,,
10:36.0,0.69748,,,,,,
10:37.0,0.69761,,,,,,
10:38.0,0.6973,,,,,,
10:39.0,0.69764,,,,,,
10:40.0,0.69776,,,,,,
10:41.0,0.69777,,,,,,
10:42.0,0.6982,,,,,,
10:43.0,0.69815,,,,,,
10:44.0,0.6985,,,,,,
10:45.0,0.69825,,,,,,
10:46.0,0.69896,,,,,,
10:47.0,0.69987,,,,,,
10:48.0,0.69954,,,,,,
10:49.0,0.6999,,,,,,
10:50.0,0.70006,,,,,,
10:51.0,0.70012,,,,,,
10:52.0,0.69993,,,,,,
10:53.0,0.70005,,,,,,
10:54.0,0.69973,,,,,,
10:55.0,0.69993,,,,,,
10:56.0,0.69996,,,,,,
10:57.0,0.70015,,,,,,
10:58.0,0.70019,,,,,,
10:59.0,0.7004,,,,,,
11:00.0,0.70001,,,,,,
11:01.0,0.69978,,,,,,
11:02.0,0.69985,,,,,,
11:03.0,0.70011,,,,,,
11:04.0,0.70014,,,,,,
11:05.0,0.70016,,,,,,
11:06.0,0.69992,,,,,,
11:07.0,0.69991,,,,,,
11:08.0,0.69979,,,,,,
11:09.0,0.69984,,,,,,
11:10.0,0.70021,,,,,,
11:11.0,0.69991,,,,,,
11:12.0,0.69996,,,,,,
11:13.0,0.69975,,,,,,
11:14.0,0.69976,,,,,,
11:15.0,0.70019,,,,,,
11:16.0,0.7002,,,,,,
11:17.0,0.70002,,,,,,
11:18.0,0.70024,,,,,,
11:19.0,0.70015,,,,,,
11:20.0,0.70061,,,,,,
11:21.0,0.7006,,,,,,
11:22.0,0.70072,,,,,,
11:23.0,0.7009,,,,,,
11:24.0,0.70123,,,,,,
11:25.0,0.70134,,,,,,
11:26.0,0.70056,,,,,,
11:27.0,0.70138,,,,,,
11:28.0,0.70099,,,,,,
11:29.0,0.70105,,,,,,
11:30.0,0.70119,,,,,,
11:31.0,0.70099,,,,,,
11:32.0,0.70116,,,,,,
11:33.0,0.70118,,,,,,
11:34.0,0.70131,,,,,,
11:35.0,0.7017,,,,,,
11:36.0,0.70137,,,,,,
11:37.0,0.70132,,,,,,
11:38.0,0.70091,,,,,,
11:39.0,0.70058,,,,,,
11:40.0,0.70074,,,,,,
11:41.0,0.70096,,,,,,
11:42.0,0.70122,,,,,,
11:43.0,0.70096,,,,,,
11:44.0,0.7011,,,,,,
11:45.0,0.70127,,,,,,
11:46.0,0.70126,,,,,,
11:47.0,0.70096,,,,,,
11:48.0,0.70129,,,,,,
11:49.0,0.70128,,,,,,
11:50.0,0.70114,,,,,,
11:51.0,0.70124,,,,,,
11:52.0,0.70135,,,,,,
11:53.0,0.70189,,,,,,
11:54.0,0.70214,,,,,,
11:55.0,0.70236,,,,,,
11:56.0,0.70231,,,,,,
11:57.0,0.70233,,,,,,
11:58.0,0.70236,,,,,,
11:59.0,0.7022,,,,,,
12:00.0,0.7027,,,,,,
12:01.0,0.70235,,,,,,
12:02.0,0.70218,,,,,,
12:03.0,0.70207,,,,,,
12:04.0,0.70199,,,,,,
12:05.0,0.70204,,,,,,
12:06.0,0.70205,,,,,,
12:07.0,0.70254,,,,,,
12:08.0,0.70228,,,,,,
12:09.0,0.70234,,,,,,
12:10.0,0.70231,,,,,,
12:11.0,0.70236,,,,,,
12:12.0,0.70229,,,,,,
12:13.0,0.70207,,,,,,
12:14.0,0.70223,,,,,,
12:15.0,0.7022,,,,,,
12:16.0,0.7023,,,,,,
12:17.0,0.70271,,,,,,
12:18.0,0.70214,,,,,,
12:19.0,0.70226,,,,,,
12:20.0,0.70223,,,,,,
12:21.0,0.70239,,,,,,
12:22.0,0.7026,,,,,,
12:23.0,0.70288,,,,,,
12:24.0,0.70295,,,,,,
12:25.0,0.70284,,,,,,
12:26.0,0.70335,,,,,,
12:27.0,0.70321,,,,,,
12:28.0,0.70326,,,,,,
12:29.0,0.70362,,,,,,
12:30.0,0.70267,,,,,,
12:31.0,0.70338,,,,,,
12:32.0,0.7039,,,,,,
12:33.0,0.70431,,,,,,
12:34.0,0.70436,,,,,,
12:35.0,0.70469,,,,,,
12:36.0,0.70494,,,,,,
12:37.0,0.70492,,,,,,
12:38.0,0.70515,,,,,,
12:39.0,0.70567,,,,,,
12:40.0,0.70562,,,,,,
12:41.0,0.70583,,,,,,
12:42.0,0.70571,,,,,,
12:43.0,0.70556,,,,,,
12:44.0,0.7062,,,,,,
12:45.0,0.70624,,,,,,
12:46.0,0.70673,,,,,,
12:47.0,0.70643,,,,,,
12:48.0,0.70682,,,,,,
12:49.0,0.70671,,,,,,
12:50.0,0.7068,,,,,,
12:51.0,0.70695,,,,,,
12:52.0,0.70735,,,,,,
12:53.0,0.70779,,,,,,
12:54.0,0.70762,,,,,,
12:55.0,0.70759,,,,,,
12:56.0,0.70802,,,,,,
12:57.0,0.70761,,,,,,
12:58.0,0.70815,,,,,,
12:59.0,0.70886,,,,,,
13:00.0,0.70916,,,,,,
13:01.0,0.70923,,,,,,
13:02.0,0.70964,,,,,,
13:03.0,0.70964,,,,,,
13:04.0,0.70971,,,,,,
13:05.0,0.70938,,,,,,
13:06.0,0.70902,,,,,,
13:07.0,0.70921,,,,,,
13:08.0,0.70912,,,,,,
13:09.0,0.70967,,,,,,
13:10.0,0.70978,,,,,,
13:11.0,0.71048,,,,,,
13:12.0,0.71073,,,,,,
13:13.0,0.71037,,,,,,
13:14.0,0.71061,,,,,,
13:15.0,0.71089,,,,,,
13:16.0,0.71091,,,,,,
13:17.0,0.71058,,,,,,
13:18.0,0.71056,,,,,,
13:19.0,0.71065,,,,,,
13:20.0,0.7103,,,,,,
13:21.0,0.71022,,,,,,
13:22.0,0.7102,,,,,,
13:23.0,0.71081,,,,,,
13:24.0,0.71082,,,,,,
13:25.0,0.71076,,,,,,
13:26.0,0.7114,,,,,,
13:27.0,0.71182,,,,,,
13:28.0,0.71214,,,,,,
13:29.0,0.71245,,,,,,
13:30.0,0.71248,,,,,,
13:31.0,0.71284,,,,,,
13:32.0,0.71303,,,,,,
13:33.0,0.71348,,,,,,
13:34.0,0.71377,,,,,,
13:35.0,0.71449,,,,,,
13:36.0,0.7149,,,,,,
13:37.0,0.71531,,,,,,
13:38.0,0.71544,,,,,,
13:39.0,0.71601,,,,,,
13:40.0,0.71562,,,,,,
13:41.0,0.71563,,,,,,
13:42.0,0.71491,,,,,,
13:43.0,0.71374,,,,,,
13:44.0,0.71299,,,,,,
13:45.0,0.71459,,,,,,
13:46.0,0.71487,,,,,,
13:47.0,0.71544,,,,,,
13:48.0,0.7166,,,,,,
13:49.0,0.71672,,,,,,
13:50.0,0.71747,,,,,,
13:51.0,0.71904,,,,,,
13:52.0,0.72065,,,,,,
13:53.0,0.72102,,,,,,
13:54.0,0.7217,,,,,,
13:55.0,0.72251,,,,,,
13:56.0,0.72271,,,,,,
13:57.0,0.72388,,,,,,
13:58.0,0.72452,,,,,,
13:59.0,0.72519,,,,,,
14:00.0,0.72578,,,,,,
14:01.0,0.72597,,,,,,
14:02.0,0.7263,,,,,,
14:03.0,0.7267,,,,,,
14:04.0,0.72686,,,,,,
14:05.0,0.72735,,,,,,
14:06.0,0.72727,,,,,,
14:07.0,0.72787,,,,,,
14:08.0,0.72811,,,,,,
14:09.0,0.72833,,,,,,
14:10.0,0.72884,,,,,,
14:11.0,0.72968,,,,,,
14:12.0,0.73034,,,,,,
14:13.0,0.7309,,,,,,
14:14.0,0.73205,,,,,,
14:15.0,0.73295,,,,,,
14:16.0,0.73356,,,,,,
14:17.0,0.73477,,,,,,
14:18.0,0.73528,,,,,,
14:19.0,0.7352,,,,,,
14:20.0,0.73577,,,,,,
14:21.0,0.73681,,,,,,
14:22.0,0.73648,,,,,,
14:23.0,0.7373,,,,,,
14:24.0,0.73754,,,,,,
14:25.0,0.73782,,,,,,
14:26.0,0.73831,,,,,,
14:27.0,0.7392,,,,,,
14:28.0,0.74017,,,,,,
14:29.0,0.74092,,,,,,
14:30.0,0.74157,,,,,,
14:31.0,0.74275,,,,,,
14:32.0,0.74336,,,,,,
14:33.0,0.74311,,,,,,
14:34.0,0.74375,,,,,,
14:35.0,0.74415,,,,,,
14:36.0,0.74457,,,,,,
14:37.0,0.7448,,,,,,
14:38.0,0.74481,,,,,,
14:39.0,0.74507,,,,,,
14:40.0,0.74511,,,,,,
14:41.0,0.74587,,,,,,
14:42.0,0.74608,,,,,,
14:43.0,0.74656,,,,,,
14:44.0,0.74735,,,,,,
14:45.0,0.74819,,,,,,
14:46.0,0.74879,,,,,,
14:47.0,0.74934,,,,,,
14:48.0,0.74973,,,,,,
14:49.0,0.7498,,,,,,
14:50.0,0.75043,,,,,,
14:51.0,0.75051,,,,,,
14:52.0,0.75114,,,,,,
14:53.0,0.75175,,,,,,
14:54.0,0.7517,,,,,,
14:55.0,0.7526,,,,,,
14:56.0,0.75215,,,,,,
14:57.0,0.75214,,,,,,
14:58.0,0.75296,,,,,,
14:59.0,0.75354,,,,,,
15:00.0,0.75337,,,,,,
15:01.0,0.75304,,,,,,
15:02.0,0.75328,,,,,,
15:03.0,0.75375,,,,,,
15:04.0,0.75497,,,,,,
15:05.0,0.7558,,,,,,
15:06.0,0.75696,,,,,,
15:07.0,0.75803,,,,,,
15:08.0,0.75901,,,,,,
15:09.0,0.7597,,,,,,
15:10.0,0.76093,,,,,,
15:11.0,0.7617,,,,,,
15:12.0,0.7633,,,,,,
15:13.0,0.76446,,,,,,
15:14.0,0.76421,,,,,,
15:15.0,0.76509,,,,,,
15:16.0,0.7654,,,,,,
15:17.0,0.76756,,,,,,
15:18.0,0.76886,,,,,,
15:19.0,0.76897,,,,,,
15:20.0,0.7695,,,,,,
15:21.0,0.76936,,,,,,
15:22.0,0.76976,,,,,,
15:23.0,0.76922,,,,,,
15:24.0,0.76943,,,,,,
15:25.0,0.76975,,,,,,
15:26.0,0.77027,,,,,,
15:27.0,0.77028,,,,,,
15:28.0,0.77028,,,,,,
15:29.0,0.77001,,,,,,
15:30.0,0.7708,,,,,,
15:31.0,0.77155,,,,,,
15:32.0,0.77202,,,,,,
15:33.0,0.77252,,,,,,
15:34.0,0.77307,,,,,,
15:35.0,0.77343,,,,,,
15:36.0,0.774,,,,,,
15:37.0,0.77453,,,,,,
15:38.0,0.77529,,,,,,
15:39.0,0.77551,,,,,,
15:40.0,0.77643,,,,,,
15:41.0,0.77646,,,,,,
15:42.0,0.77727,,,,,,
15:43.0,0.77739,,,,,,
15:44.0,0.7775,,,,,,
15:45.0,0.77759,,,,,,
15:46.0,0.77816,,,,,,
15:47.0,0.77909,,,,,,
15:48.0,0.77901,,,,,,
15:49.0,0.77901,,,,,,
15:50.0,0.77925,,,,,,
15:51.0,0.77988,,,,,,
15:52.0,0.77938,,,,,,
15:53.0,0.7802,,,,,,
15:54.0,0.7813,,,,,,
15:55.0,0.78137,,,,,,
15:56.0,0.78192,,,,,,
15:57.0,0.7823,,,,,,
15:58.0,0.78246,,,,,,
15:59.0,0.78325,,,,,,
16:00.0,0.78346,,,,,,
16:01.0,0.78359,,,,,,
16:02.0,0.78417,,,,,,
16:03.0,0.7845,,,,,,
16:04.0,0.78514,,,,,,
16:05.0,0.78615,,,,,,
16:06.0,0.78687,,,,,,
16:07.0,0.78724,,,,,,
16:08.0,0.7879,,,,,,
16:09.0,0.78872,,,,,,
16:10.0,0.78952,,,,,,
16:11.0,0.7905,,,,,,
16:12.0,0.79115,,,,,,
16:13.0,0.79187,,,,,,
16:14.0,0.79236,,,,,,
16:15.0,0.79327,,,,,,
16:16.0,0.79348,,,,,,
16:17.0,0.7939,,,,,,
16:18.0,0.79497,,,,,,
16:19.0,0.79578,,,,,,
16:20.0,0.79568,,,,,,
16:21.0,0.79635,,,,,,
16:22.0,0.7975,,,,,,
16:23.0,0.79793,,,,,,
16:24.0,0.79866,,,,,,
16:25.0,0.79901,,,,,,
16:26.0,0.7995,,,,,,
16:27.0,0.80021,,,,,,
16:28.0,0.80092,,,,,,
16:29.0,0.80178,,,,,,
16:30.0,0.80195,,,,,,
16:31.0,0.80216,,,,,,
16:32.0,0.8024,,,,,,
16:33.0,0.80294,,,,,,
16:34.0,0.80354,,,,,,
16:35.0,0.80407,,,,,,
16:36.0,0.80433,,,,,,
16:37.0,0.8048,,,,,,
16:38.0,0.80481,,,,,,
16:39.0,0.80526,,,,,,
16:40.0,0.80532,,,,,,
16:41.0,0.80562,,,,,,
16:42.0,0.80636,,,,,,
16:43.0,0.80669,,,,,,
16:44.0,0.80702,,,,,,
16:45.0,0.80761,,,,,,
16:46.0,0.80813,,,,,,
16:47.0,0.8081,,,,,,
16:48.0,0.80872,,,,,,
16:49.0,0.80947,,,,,,
16:50.0,0.81008,,,,,,
16:51.0,0.81035,,,,,,
16:52.0,0.81136,,,,,,
16:53.0,0.81189,,,,,,
16:54.0,0.81236,,,,,,
16:55.0,0.81278,,,,,,
16:56.0,0.81309,,,,,,
16:57.0,0.81356,,,,,,
16:58.0,0.81407,,,,,,
16:59.0,0.81444,,,,,,
17:00.0,0.81456,,,,,,
17:01.0,0.81468,,,,,,
17:02.0,0.81534,,,,,,
17:03.0,0.81547,,,,,,
17:04.0,0.81604,,,,,,
17:05.0,0.81633,,,,,,
17:06.0,0.81683,,,,,,
17:07.0,0.81686,,,,,,
17:08.0,0.81774,,,,,,
17:09.0,0.81768,,,,,,
17:10.0,0.81823,,,,,,
17:11.0,0.81821,,,,,,
17:12.0,0.81857,,,,,,
17:13.0,0.81892,,,,,,
17:14.0,0.81954,,,,,,
17:15.0,0.8201,,,,,,
17:16.0,0.82027,,,,,,
17:17.0,0.82062,,,,,,
17:18.0,0.82105,,,,,,
17:19.0,0.8213,,,,,,
17:20.0,0.82128,,,,,,
17:21.0,0.82156,,,,,,
17:22.0,0.82184,,,,,,
17:23.0,0.82192,,,,,,
17:24.0,0.82248,,,,,,
17:25.0,0.82257,,,,,,
17:26.0,0.8225,,,,,,
17:27.0,0.82264,,,,,,
17:28.0,0.82292,,,,,,
17:29.0,0.82268,,,,,,
17:30.0,0.82278,,,,,,
17:31.0,0.82309,,,,,,
17:32.0,0.82365,,,,,,
17:33.0,0.82393,,,,,,
17:34.0,0.82389,,,,,,
17:35.0,0.82438,,,,,,
17:36.0,0.82456,,,,,,
17:37.0,0.82473,,,,,,
17:38.0,0.82506,,,,,,
17:39.0,0.82558,,,,,,
17:40.0,0.8258,,,,,,
17:41.0,0.82612,,,,,,
17:42.0,0.82631,,,,,,
17:43.0,0.82633,,,,,,
17:44.0,0.82727,,,,,,
17:45.0,0.82765,,,,,,
17:46.0,0.82777,,,,,,
17:47.0,0.8282,,,,,,
17:48.0,0.829,,,,,,
17:49.0,0.82911,,,,,,
17:50.0,0.82923,,,,,,
17:51.0,0.82986,,,,,,
17:52.0,0.83041,,,,,,
17:53.0,0.83042,,,,,,
17:54.0,0.8308,,,,,,
17:55.0,0.83083,,,,,,
17:56.0,0.83139,,,,,,
17:57.0,0.83165,,,,,,
17:58.0,0.83178,,,,,,
17:59.0,0.83194,,,,,,
18:00.0,0.83209,,,,,,
18:01.0,0.83235,,,,,,
18:02.0,0.83233,,,,,,
18:03.0,0.83266,,,,,,
18:04.0,0.83243,,,,,,
18:05.0,0.83237,,,,,,
18:06.0,0.83183,,,,,,
18:07.0,0.83225,,,,,,
18:08.0,0.83141,,,,,,
18:09.0,0.8316,,,,,,
18:10.0,0.83227,,,,,,
18:11.0,0.83209,,,,,,
18:12.0,0.83181,,,,,,
18:13.0,0.83152,,,,,,
18:14.0,0.83239,,,,,,
18:15.0,0.83248,,,,,,
18:16.0,0.83277,,,,,,
18:17.0,0.83304,,,,,,
18:18.0,0.83302,,,,,,
18:19.0,0.83289,,,,,,
18:20.0,0.83306,,,,,,
18:21.0,0.8335,,,,,,
18:22.0,0.83354,,,,,,
18:23.0,0.83355,,,,,,
18:24.0,0.83404,,,,,,
18:25.0,0.83404,,,,,,
18:26.0,0.83408,,,,,,
18:27.0,0.83403,,,,,,
18:28.0,0.83407,,,,,,
18:29.0,0.83431,,,,,,
18:30.0,0.8345,,,,,,
18:31.0,0.83497,,,,,,
18:32.0,0.83436,,,,,,
18:33.0,0.83469,,,,,,
18:34.0,0.8351,,,,,,
18:35.0,0.83562,,,,,,
18:36.0,0.83562,,,,,,
18:37.0,0.83616,,,,,,
18:38.0,0.83621,,,,,,
18:39.0,0.83654,,,,,,
18:40.0,0.83638,,,,,,
18:41.0,0.83665,,,,,,
18:42.0,0.83674,,,,,,
18:43.0,0.83719,,,,,,
18:44.0,0.83803,,,,,,
18:45.0,0.83849,,,,,,
18:46.0,0.83847,,,,,,
18:47.0,0.83799,,,,,,
18:48.0,0.83845,,,,,,
18:49.0,0.83854,,,,,,
18:50.0,0.83824,,,,,,
18:51.0,0.83836,,,,,,
18:52.0,0.8382,,,,,,
18:53.0,0.83837,,,,,,
18:54.0,0.83862,,,,,,
18:55.0,0.83904,,,,,,
18:56.0,0.83873,,,,,,
18:57.0,0.83894,,,,,,
18:58.0,0.83927,,,,,,
18:59.0,0.83875,,,,,,
19:00.0,0.83894,,,,,,
19:01.0,0.8391,,,,,,
19:02.0,0.83906,,,,,,
19:03.0,0.83962,,,,,,
19:04.0,0.83945,,,,,,
19:05.0,0.83951,,,,,,
19:06.0,0.83982,,,,,,
19:07.0,0.84012,,,,,,
19:08.0,0.83997,,,,,,
19:09.0,0.84001,,,,,,
19:10.0,0.84035,,,,,,
19:11.0,0.8405,,,,,,
19:12.0,0.84085,,,,,,
19:13.0,0.84131,,,,,,
19:14.0,0.84141,,,,,,
19:15.0,0.84156,,,,,,
19:16.0,0.84152,,,,,,
19:17.0,0.8417,,,,,,
19:18.0,0.84194,,,,,,
19:19.0,0.84234,,,,,,
19:20.0,0.84257,,,,,,
19:21.0,0.84257,,,,,,
19:22.0,0.84341,,,,,,
19:23.0,0.84386,,,,,,
19:24.0,0.84394,,,,,,
19:25.0,0.84436,,,,,,
19:26.0,0.84393,,,,,,
19:27.0,0.84387,,,,,,
19:28.0,0.84425,,,,,,
19:29.0,0.84396,,,,,,
19:30.0,0.84455,,,,,,
19:31.0,0.84487,,,,,,
19:32.0,0.84493,,,,,,
19:33.0,0.84544,,,,,,
19:34.0,0.84588,,,,,,
19:35.0,0.84621,,,,,,
19:36.0,0.84599,,,,,,
19:37.0,0.84591,,,,,,
19:38.0,0.84637,,,,,,
19:39.0,0.84616,,,,,,
19:40.0,0.84645,,,,,,
19:41.0,0.84685,,,,,,
19:42.0,0.84673,,,,,,
19:43.0,0.8466,,,,,,
19:44.0,0.84687,,,,,,
19:45.0,0.84712,,,,,,
19:46.0,0.84699,,,,,,
19:47.0,0.84722,,,,,,
19:48.0,0.84702,,,,,,
19:49.0,0.84769,,,,,,
19:50.0,0.84737,,,,,,
19:51.0,0.84748,,,,,,
19:52.0,0.84819,,,,,,
19:53.0,0.8485,,,,,,
19:54.0,0.84852,,,,,,
19:55.0,0.84923,,,,,,
19:56.0,0.84934,,,,,,
19:57.0,0.84944,,,,,,
19:58.0,0.84955,,,,,,
19:59.0,0.84978,,,,,,
20:00.0,0.85013,,,,,,
20:01.0,0.85017,,,,,,
20:02.0,0.85048,,,,,,
20:03.0,0.85082,,,,,,
20:04.0,0.85059,,,,,,
20:05.0,0.8511,,,,,,
20:06.0,0.85119,,,,,,
20:07.0,0.85101,,,,,,
20:08.0,0.85122,,,,,,
20:09.0,0.85129,,,,,,
20:10.0,0.85171,,,,,,
20:11.0,0.85162,,,,,,
20:12.0,0.85187,,,,,,
20:13.0,0.85191,,,,,,
20:14.0,0.85216,,,,,,
20:15.0,0.85197,,,,,,
20:16.0,0.85232,,,,,,
20:17.0,0.85228,,,,,,
20:18.0,0.85248,,,,,,
20:19.0,0.85251,,,,,,
20:20.0,0.85259,,,,,,
20:21.0,0.85229,,,,,,
20:22.0,0.85282,,,,,,
20:23.0,0.85269,,,,,,
20:24.0,0.85302,,,,,,
20:25.0,0.85371,,,,,,
20:26.0,0.85321,,,,,,
20:27.0,0.85396,,,,,,
20:28.0,0.85415,,,,,,
20:29.0,0.85481,,,,,,
20:30.0,0.85476,,,,,,
20:31.0,0.85481,,,,,,
20:32.0,0.85511,,,,,,
20:33.0,0.85507,,,,,,
20:34.0,0.85493,,,,,,
20:35.0,0.85506,,,,,,
20:36.0,0.85561,,,,,,
20:37.0,0.85579,,,,,,
20:38.0,0.85553,,,,,,
20:39.0,0.85657,,,,,,
20:40.0,0.85639,,,,,,
20:41.0,0.85704,,,,,,
20:42.0,0.85734,,,,,,
20:43.0,0.85744,,,,,,
20:44.0,0.8581,,,,,,
20:45.0,0.85764,,,,,,
20:46.0,0.8582,,,,,,
20:47.0,0.85879,,,,,,
20:48.0,0.85879,,,,,,
20:49.0,0.85877,,,,,,
20:50.0,0.85899,,,,,,
20:51.0,0.85905,,,,,,
20:52.0,0.85952,,,,,,
20:53.0,0.8596,,,,,,
20:54.0,0.8596,,,,,,
20:55.0,0.85946,,,,,,
20:56.0,0.85984,,,,,,
20:57.0,0.85994,,,,,,
20:58.0,0.86055,,,,,,
20:59.0,0.86076,,,,,,
21:00.0,0.8606,,,,,,
21:01.0,0.86108,,,,,,
21:02.0,0.86132,,,,,,
21:03.0,0.86137,,,,,,
21:04.0,0.86152,,,,,,
21:05.0,0.86157,,,,,,
21:06.0,0.86184,,,,,,
21:07.0,0.86239,,,,,,
21:08.0,0.86239,,,,,,
21:09.0,0.86274,,,,,,
21:10.0,0.86253,,,,,,
21:11.0,0.86303,,,,,,
21:12.0,0.86329,,,,,,
21:13.0,0.86332,,,,,,
21:14.0,0.86324,,,,,,
21:15.0,0.86347,,,,,,
21:16.0,0.86341,,,,,,
21:17.0,0.86303,,,,,,
21:18.0,0.86297,,,,,,
21:19.0,0.86241,,,,,,
21:20.0,0.86235,,,,,,
21:21.0,0.86226,,,,,,
21:22.0,0.86265,,,,,,
21:23.0,0.8629,,,,,,
21:24.0,0.86321,,,,,,
21:25.0,0.86324,,,,,,
21:26.0,0.86356,,,,,,
21:27.0,0.86397,,,,,,
21:28.0,0.86419,,,,,,
21:29.0,0.86442,,,,,,
21:30.0,0.86517,,,,,,
21:31.0,0.8649,,,,,,
21:32.0,0.86495,,,,,,
21:33.0,0.86511,,,,,,
21:34.0,0.86499,,,,,,
21:35.0,0.86542,,,,,,
21:36.0,0.8654,,,,,,
21:37.0,0.86545,,,,,,
21:38.0,0.86555,,,,,,
21:39.0,0.86525,,,,,,
21:40.0,0.86459,,,,,,
21:41.0,0.86453,,,,,,
21:42.0,0.86489,,,,,,
21:43.0,0.86501,,,,,,
21:44.0,0.86456,,,,,,
21:45.0,0.86512,,,,,,
21:46.0,0.86544,,,,,,
21:47.0,0.86513,,,,,,
21:48.0,0.86546,,,,,,
21:49.0,0.86563,,,,,,
21:50.0,0.86573,,,,,,
21:51.0,0.86559,,,,,,
21:52.0,0.86582,,,,,,
21:53.0,0.86611,,,,,,
21:54.0,0.86654,,,,,,
21:55.0,0.86642,,,,,,
21:56.0,0.86692,,,,,,
21:57.0,0.86742,,,,,,
21:58.0,0.86721,,,,,,
21:59.0,0.8673,,,,,,
22:00.0,0.86766,,,,,,
22:01.0,0.86781,,,,,,
22:02.0,0.86748,,,,,,
22:03.0,0.86816,,,,,,
22:04.0,0.86877,,,,,,
22:05.0,0.86922,,,,,,
22:06.0,0.87086,,,,,,
22:07.0,0.87144,,,,,,
22:08.0,0.87095,,,,,,
22:09.0,0.87229,,,,,,
22:10.0,0.87335,,,,,,
22:11.0,0.87389,,,,,,
22:12.0,0.87537,,,,,,
22:13.0,0.87661,,,,,,
22:14.0,0.87688,,,,,,
22:15.0,0.87648,,,,,,
22:16.0,0.87731,,,,,,
22:17.0,0.87783,,,,,,
22:18.0,0.87846,,,,,,
22:19.0,0.878,,,,,,
22:20.0,0.87706,,,,,,
22:21.0,0.87667,,,,,,
22:22.0,0.87765,,,,,,
22:23.0,0.87744,,,,,,
22:24.0,0.87649,,,,,,
22:25.0,0.87665,,,,,,
22:26.0,0.87665,,,,,,
22:27.0,0.87695,,,,,,
22:28.0,0.8772,,,,,,
22:29.0,0.87785,,,,,,
22:30.0,0.87853,,,,,,
22:31.0,0.87918,,,,,,
22:32.0,0.88,,,,,,
22:33.0,0.87987,,,,,,
22:34.0,0.88031,,,,,,
22:35.0,0.88051,,,,,,
22:36.0,0.87952,,,,,,
22:37.0,0.87911,,,,,,
22:38.0,0.87918,,,,,,
22:39.0,0.87938,,,,,,
22:40.0,0.87992,,,,,,
22:41.0,0.88009,,,,,,
22:42.0,0.88019,,,,,,
22:43.0,0.88018,,,,,,
22:44.0,0.88032,,,,,,
22:45.0,0.88086,,,,,,
22:46.0,0.8803,,,,,,
22:47.0,0.87923,,,,,,
22:48.0,0.87861,,,,,,
22:49.0,0.87876,,,,,,
22:50.0,0.87932,,,,,,
22:51.0,0.87931,,,,,,
22:52.0,0.88049,,,,,,
22:53.0,0.88042,,,,,,
22:54.0,0.88029,,,,,,
22:55.0,0.88004,,,,,,
22:56.0,0.88034,,,,,,
22:57.0,0.88059,,,,,,
22:58.0,0.87972,,,,,,
22:59.0,0.87975,,,,,,
23:00.0,0.87988,,,,,,
23:01.0,0.88084,,,,,,
