MS,-0.25,VWC,-0.25,PWP,-0.25
,,,,15:36,0.02334
,,,,15:36,0.02339
,,,,15:36,0.0234
,,,,15:36,0.02308
,,,,15:36,0.02333
,,,,15:36,0.02316
,,,,15:36,0.02355
,,,,15:36,0.02357
,,,,15:36,0.02327
,,,,15:36,0.02333
,,,,15:36,0.02348
,,,,15:36,0.02322
,,,,15:36,0.02316
,,,,15:36,0.02323
,,,,15:36,0.02359
,,,,15:36,0.02357
,,,,15:36,0.02344
,,,,15:36,0.02334
,,,,15:36,0.02337
,,,,15:36,0.02328
,,,,15:36,0.02337
,,,,15:36,0.02292
,,,,15:36,0.02326
,,,,15:36,0.02322
,,,,15:36,0.02314
,,,,15:36,0.0231
,,,,15:36,0.02281
,,,,15:36,0.02322
,,,,15:36,0.02342
,,,,15:36,0.02325
,,,,15:36,0.02308
,,,,15:36,0.02317
,,,,15:36,0.02319
,,,,15:36,0.02273
,,,,15:36,0.02275
,,,,15:36,0.02293
,,,,15:36,0.02269
,,,,15:36,0.02285
,,,,15:36,0.02326
,,,,15:36,0.02306
,,,,15:36,0.02304
,,,,15:36,0.0232
,,,,15:36,0.02279
,,,,15:36,0.023
,,,,15:36,0.02356
,,,,15:36,0.02309
,,,,15:36,0.02273
,,,,15:36,0.02267
,,,,15:36,0.02257
,,,,15:36,0.02282
,,,,15:36,0.02272
,,,,15:36,0.02279
,,,,15:36,0.02296
,,,,15:36,0.02238
,,,,15:36,0.02266
,,,,15:36,0.02282
,,,,15:36,0.02238
,,,,15:36,0.02258
,,,,15:36,0.02268
,,,,15:37,0.02252
,,,,15:37,0.02248
,,,,15:37,0.02256
,,,,15:37,0.02261
,,,,15:37,0.02224
,,,,15:37,0.02265
,,,,15:37,0.02256
,,,,15:37,0.02232
,,,,15:37,0.02218
,,,,15:37,0.02242
,,,,15:37,0.02236
,,,,15:37,0.02214
,,,,15:37,0.02261
,,,,15:37,0.02236
,,,,15:37,0.02224
,,,,15:37,0.02211
,,,,15:37,0.02202
,,,,15:37,0.02233
,,,,15:37,0.02253
,,,,15:37,0.02256
,,,,15:37,0.02209
,,,,15:37,0.02193
,,,,15:37,0.02186
,,,,15:37,0.02241
,,,,15:37,0.02235
,,,,15:37,0.02218
,,,,15:37,0.02257
,,,,15:37,0.02222
,,,,15:37,0.02255
,,,,15:37,0.02234
,,,,15:37,0.02263
,,,,15:37,0.02213
,,,,15:37,0.02216
,,,,15:37,0.02234
,,,,15:37,0.02228
,,,,15:37,0.02214
,,,,15:37,0.02207
,,,,15:37,0.022
,,,,15:37,0.02222
,,,,15:37,0.02209
,,,,15:37,0.02233
,,,,15:37,0.0222
,,,,15:37,0.02215
,,,,15:37,0.02254
,,,,15:37,0.0221
,,,,15:37,0.02189
,,,,15:37,0.02164
,,,,15:37,0.02176
,,,,15:37,0.02155
,,,,15:37,0.02168
,,,,15:37,0.02165
,,,,15:37,0.02176
,,,,15:37,0.02177
,,,,15:37,0.02202
,,,,15:37,0.02249
,,,,15:37,0.0219
,,,,15:37,0.02189
,,,,15:37,0.02199
,,,,15:37,0.022
,,,,15:37,0.02222
,,,,15:38,0.0219
,,,,15:38,0.02176
,,,,15:38,0.02216
,,,,15:38,0.02214
,,,,15:38,0.02175
,,,,15:38,0.0218
,,,,15:38,0.022
,,,,15:38,0.02181
,,,,15:38,0.02198
,,,,15:38,0.02194
,,,,15:38,0.02188
,,,,15:38,0.02153
,,,,15:38,0.02174
,,,,15:38,0.02199
,,,,15:38,0.02153
,,,,15:38,0.02155
,,,,15:38,0.02151
,,,,15:38,0.02135
,,,,15:38,0.02094
,,,,15:38,0.02127
,,,,15:38,0.02125
,,,,15:38,0.02063
,,,,15:38,0.0208
,,,,15:38,0.02088
,,,,15:38,0.02081
,,,,15:38,0.02096
,,,,15:38,0.02105
,,,,15:38,0.02099
,,,,15:38,0.02117
,,,,15:38,0.02112
,,,,15:38,0.02088
,,,,15:38,0.02087
,,,,15:38,0.021
,,,,15:38,0.02097
,,,,15:38,0.02087
,,,,15:38,0.02149
,,,,15:38,0.0209
,,,,15:38,0.02096
,,,,15:38,0.02075
,,,,15:38,0.02077
,,,,15:38,0.021
,,,,15:38,0.02097
,,,,15:38,0.02058
,,,,15:38,0.0212
,,,,15:38,0.02102
,,,,15:38,0.02143
,,,,15:38,0.02114
,,,,15:38,0.02115
,,,,15:38,0.02157
,,,,15:38,0.02091
,,,,15:38,0.02099
,,,,15:38,0.02104
,,,,15:38,0.02102
,,,,15:38,0.02138
,,,,15:38,0.021
,,,,15:38,0.0208
,,,,15:38,0.02138
,,,,15:38,0.0214
,,,,15:38,0.02131
,,,,15:38,0.02133
,,,,15:39,0.02103
,,,,15:39,0.02119
,,,,15:39,0.02094
,,,,15:39,0.02118
,,,,15:39,0.02086
,,,,15:39,0.02082
,,,,15:39,0.02076
,,,,15:39,0.02108
,,,,15:39,0.02095
,,,,15:39,0.02069
,,,,15:39,0.02071
,,,,15:39,0.02104
,,,,15:39,0.02064
,,,,15:39,0.02066
,,,,15:39,0.02074
,,,,15:39,0.02063
,,,,15:39,0.02068
,,,,15:39,0.02071
,,,,15:39,0.0205
,,,,15:39,0.02049
,,,,15:39,0.02076
,,,,15:39,0.02084
,,,,15:39,0.02046
,,,,15:39,0.02052
,,,,15:39,0.02068
,,,,15:39,0.02079
,,,,15:39,0.02082
,,,,15:39,0.02086
,,,,15:39,0.02098
,,,,15:39,0.0208
,,,,15:39,0.0209
,,,,15:39,0.02087
,,,,15:39,0.02117
,,,,15:39,0.02079
,,,,15:39,0.02074
,,,,15:39,0.02069
,,,,15:39,0.02069
,,,,15:39,0.02089
,,,,15:39,0.02061
,,,,15:39,0.02106
,,,,15:39,0.02131
,,,,15:39,0.02128
,,,,15:39,0.02112
,,,,15:39,0.02127
,,,,15:39,0.02101
,,,,15:39,0.02069
,,,,15:39,0.021
,,,,15:39,0.02107
,,,,15:39,0.02128
,,,,15:39,0.02106
,,,,15:39,0.02135
,,,,15:39,0.02127
,,,,15:39,0.02111
,,,,15:39,0.02127
,,,,15:39,0.02137
,,,,15:39,0.02113
,,,,15:39,0.02086
,,,,15:39,0.02109
,,,,15:39,0.02089
,,,,15:39,0.02094
,,,,15:40,0.02079
,,,,15:40,0.0207
,,,,15:40,0.021
,,,,15:40,0.02083
,,,,15:40,0.02084
,,,,15:40,0.02073
,,,,15:40,0.02087
,,,,15:40,0.02096
,,,,15:40,0.0209
,,,,15:40,0.02057
,,,,15:40,0.02062
,,,,15:40,0.02077
,,,,15:40,0.0205
,,,,15:40,0.02079
,,,,15:40,0.02092
,,,,15:40,0.02066
,,,,15:40,0.02045
,,,,15:40,0.0206
,,,,15:40,0.02049
,,,,15:40,0.02063
,,,,15:40,0.02044
,,,,15:40,0.02013
,,,,15:40,0.02035
,,,,15:40,0.02038
,,,,15:40,0.01999
,,,,15:40,0.0199
,,,,15:40,0.02017
,,,,15:40,0.02022
,,,,15:40,0.02045
,,,,15:40,0.02035
,,,,15:40,0.02004
,,,,15:40,0.01987
,,,,15:40,0.02019
,,,,15:40,0.02032
,,,,15:40,0.01991
,,,,15:40,0.02033
,,,,15:40,0.02021
,,,,15:40,0.0201
,,,,15:40,0.01989
,,,,15:40,0.02013
,,,,15:40,0.0202
,,,,15:40,0.0204
,,,,15:40,0.02043
,,,,15:40,0.0206
,,,,15:40,0.02068
,,,,15:40,0.02086
,,,,15:40,0.02048
,,,,15:40,0.02058
,,,,15:40,0.02012
,,,,15:40,0.02007
,,,,15:40,0.02012
,,,,15:40,0.02014
,,,,15:40,0.02035
,,,,15:40,0.02025
,,,,15:40,0.02059
,,,,15:40,0.02073
,,,,15:40,0.02039
,,,,15:40,0.02055
,,,,15:40,0.02088
,,,,15:40,0.02069
,,,,15:41,0.02058
,,,,15:41,0.02054
,,,,15:41,0.02022
,,,,15:41,0.02041
,,,,15:41,0.02042
,,,,15:41,0.0206
,,,,15:41,0.02079
,,,,15:41,0.02051
,,,,15:41,0.0207
,,,,15:41,0.02066
,,,,15:41,0.02055
,,,,15:41,0.02044
,,,,15:41,0.02085
,,,,15:41,0.02073
,,,,15:41,0.02069
,,,,15:41,0.02065
,,,,15:41,0.02044
,,,,15:41,0.02093
,,,,15:41,0.02077
,,,,15:41,0.0206
,,,,15:41,0.02071
,,,,15:41,0.02038
,,,,15:41,0.0203
,,,,15:41,0.02024
,,,,15:41,0.02024
,,,,15:41,0.0203
,,,,15:41,0.02037
,,,,15:41,0.02065
,,,,15:41,0.0204
,,,,15:41,0.02057
,,,,15:41,0.02077
,,,,15:41,0.02042
,,,,15:41,0.02028
,,,,15:41,0.02054
,,,,15:41,0.02057
,,,,15:41,0.02052
,,,,15:41,0.02024
,,,,15:41,0.02015
,,,,15:41,0.02034
,,,,15:41,0.02018
,,,,15:41,0.02028
,,,,15:41,0.02056
,,,,15:41,0.0206
,,,,15:41,0.02069
,,,,15:41,0.0201
,,,,15:41,0.02034
,,,,15:41,0.02053
,,,,15:41,0.02011
,,,,15:41,0.02026
,,,,15:41,0.02042
,,,,15:41,0.01999
,,,,15:41,0.02021
,,,,15:41,0.0204
,,,,15:41,0.01986
,,,,15:41,0.02015
,,,,15:41,0.02035
,,,,15:41,0.0203
,,,,15:41,0.01992
,,,,15:41,0.02021
,,,,15:41,0.02003
,,,,15:42,0.02019
,,,,15:42,0.02013
,,,,15:42,0.0204
,,,,15:42,0.02028
,,,,15:42,0.02075
,,,,15:42,0.02055
,,,,15:42,0.02004
,,,,15:42,0.02025
,,,,15:42,0.02065
,,,,15:42,0.02053
,,,,15:42,0.02024
,,,,15:42,0.02042
,,,,15:42,0.0208
,,,,15:42,0.02058
,,,,15:42,0.02082
,,,,15:42,0.02079
,,,,15:42,0.02058
,,,,15:42,0.02068
,,,,15:42,0.02069
,,,,15:42,0.02097
,,,,15:42,0.02048
,,,,15:42,0.02134
,,,,15:42,0.01671
,,,,15:42,0.01772
,,,,15:42,0.01479
,,,,15:42,0.01431
,,,,15:42,0.01752
,,,,15:42,0.01857
,,,,15:42,0.01595
,,,,15:42,0.00976
,,,,15:42,0.00845
,,,,15:42,0.00652
,,,,15:42,0.00563
,,,,15:42,0.00487
,,,,15:42,0.00455
,,,,15:42,0.00399
,,,,15:42,0.00324
,,,,15:42,0.00273
,,,,15:42,0.00269
,,,,15:42,0.00255
,,,,15:42,0.00233
,,,,15:42,0.00219
,,,,15:42,0.00154
,,,,15:42,0.00185
,,,,15:42,0.00208
,,,,15:42,0.00142
,,,,15:42,0.00143
,,,,15:42,0.00151
,,,,15:42,0.00131
,,,,15:42,0.00101
,,,,15:42,0.00117
,,,,15:42,5.8E-4
,,,,15:42,8E-4
,,,,15:42,7.8E-4
,,,,15:42,0.00104
,,,,15:42,8.1E-4
,,,,15:42,8.9E-4
,,,,15:42,5.6E-4
,,,,15:42,3.3E-4
,,,,15:42,5.3E-4
,,,,15:43,3.3E-4
,,,,15:43,4E-4
,,,,15:43,1.5E-4
,,,,15:43,3.3E-4
,,,,15:43,1.6E-4
,,,,15:43,-1.20E-04
,,,,15:43,1.4E-4
,,,,15:43,-1.00E-04
,,,,15:43,9E-5
,,,,15:43,-8.00E-05
,,,,15:43,-9.00E-05
,,,,15:43,-2.90E-04
,,,,15:43,-9.00E-05
,,,,15:43,-4.30E-04
,,,,15:43,-2.50E-04
,,,,15:43,-2.00E-05
,,,,15:43,-3.00E-04
,,,,15:43,-2.40E-04
,,,,15:43,-2.90E-04
,,,,15:43,-1.90E-04
,,,,15:43,-7.10E-04
,,,,15:43,-5.10E-04
,,,,15:43,-4.60E-04
,,,,15:43,-3.70E-04
,,,,15:43,8E-5
,,,,15:43,-1.90E-04
,,,,15:43,-6.00E-04
,,,,15:43,-8.10E-04
,,,,15:43,-6.80E-04
,,,,15:43,-4.00E-04
,,,,15:43,-2.90E-04
,,,,15:43,-2.20E-04
,,,,15:43,-7.70E-04
,,,,15:43,-7.10E-04
,,,,15:43,-7.30E-04
,,,,15:43,-9.40E-04
,,,,15:43,-0.00122
,,,,15:43,-0.00122
,,,,15:43,-8.60E-04
,,,,15:43,-7.00E-04
,,,,15:43,-0.00115
,,,,15:43,-9.20E-04
,,,,15:43,-8.30E-04
,,,,15:43,-8.50E-04
,,,,15:43,-8.30E-04
,,,,15:43,-8.00E-04
,,,,15:43,-0.00116
,,,,15:43,-9.70E-04
,,,,15:43,-0.00118
,,,,15:43,0.00196
,,,,15:43,0.00744
,,,,15:43,0.00711
,,,,15:43,0.00278
,,,,15:43,0.0052
,,,,15:43,0.00841
,,,,15:43,0.00584
,,,,15:43,0.0097
,,,,15:43,0.01093
,,,,15:43,0.01307
,,,,15:43,0.01096
,,,,15:44,0.00913
,,,,15:44,0.01239
,,,,15:44,0.01335
,,,,15:44,0.0142
,,,,15:44,0.01485
,,,,15:44,0.01549
,,,,15:44,0.01565
,,,,15:44,0.01572
,,,,15:44,0.01598
,,,,15:44,0.01643
,,,,15:44,0.01646
,,,,15:44,0.01686
,,,,15:44,0.01659
,,,,15:44,0.01678
,,,,15:44,0.01693
,,,,15:44,0.01671
,,,,15:44,0.01684
,,,,15:44,0.01689
,,,,15:44,0.01713
,,,,15:44,0.01746
,,,,15:44,0.01748
,,,,15:44,0.01755
,,,,15:44,0.01758
,,,,15:44,0.01765
,,,,15:44,0.01763
,,,,15:44,0.01766
,,,,15:44,0.01778
,,,,15:44,0.01706
,,,,15:44,0.01736
,,,,15:44,0.01743
,,,,15:44,0.01754
,,,,15:44,0.01745
,,,,15:44,0.01773
,,,,15:44,0.01777
,,,,15:44,0.01749
,,,,15:44,0.0176
,,,,15:44,0.01767
,,,,15:44,0.01771
,,,,15:44,0.01736
,,,,15:44,0.01768
,,,,15:44,0.01744
,,,,15:44,0.01749
,,,,15:44,0.01769
,,,,15:44,0.01728
,,,,15:44,0.01728
,,,,15:44,0.0174
,,,,15:44,0.01748
,,,,15:44,0.01734
,,,,15:44,0.01733
,,,,15:44,0.01721
,,,,15:44,0.01729
,,,,15:44,0.01745
,,,,15:44,0.01776
,,,,15:44,0.01799
,,,,15:44,0.01787
,,,,15:44,0.01766
,,,,15:44,0.01777
,,,,15:44,0.01674
,,,,15:44,0.01454
,,,,15:44,0.01621
,,,,15:45,0.01685
,,,,15:45,0.0173
,,,,15:45,0.01702
,,,,15:45,0.01727
,,,,15:45,0.01592
,,,,15:45,0.00988
,,,,15:45,0.01185
,,,,15:45,0.01439
,,,,15:45,0.01427
,,,,15:45,0.00895
,,,,15:45,0.00559
,,,,15:45,0.00416
,,,,15:45,0.00288
,,,,15:45,0.00214
,,,,15:45,0.0014
,,,,15:45,8.7E-4
,,,,15:45,3.2E-4
,,,,15:45,-3.70E-04
,,,,15:45,-6.30E-04
,,,,15:45,-8.50E-04
,,,,15:45,-0.00113
,,,,15:45,-0.00118
,,,,15:45,-0.00173
,,,,15:45,-0.0017
,,,,15:45,-0.00184
,,,,15:45,-0.00209
,,,,15:45,-0.00223
,,,,15:45,-0.00232
,,,,15:45,-0.00223
,,,,15:45,-0.00257
,,,,15:45,-0.00257
,,,,15:45,-0.0028
,,,,15:45,-0.00299
,,,,15:45,-0.00281
,,,,15:45,-0.00318
,,,,15:45,-0.0031
,,,,15:45,-0.00303
,,,,15:45,-0.00321
,,,,15:45,-0.00312
,,,,15:45,-0.0032
,,,,15:45,-0.00329
,,,,15:45,-0.00312
,,,,15:45,-0.00334
,,,,15:45,-0.00304
,,,,15:45,-0.00324
,,,,15:45,-0.00324
,,,,15:45,-0.00373
,,,,15:45,-0.00371
,,,,15:45,-0.00362
,,,,15:45,-0.00363
,,,,15:45,-0.0037
,,,,15:45,-0.0034
,,,,15:45,-0.00389
,,,,15:45,-0.00346
,,,,15:45,-0.00367
,,,,15:45,-0.00381
,,,,15:45,-0.00408
,,,,15:45,-0.00444
,,,,15:45,-0.00389
,,,,15:45,-0.00375
,,,,15:46,-0.00366
,,,,15:46,-0.00384
,,,,15:46,-0.00364
,,,,15:46,-0.00393
,,,,15:46,-0.00412
,,,,15:46,-0.00382
,,,,15:46,-0.00417
,,,,15:46,-0.00391
,,,,15:46,-0.00374
,,,,15:46,-0.004
,,,,15:46,-0.00373
,,,,15:46,-0.00393
,,,,15:46,-0.00449
,,,,15:46,-0.00419
,,,,15:46,-0.00433
,,,,15:46,-0.00435
,,,,15:46,-0.00422
,,,,15:46,-0.00439
,,,,15:46,-0.0043
,,,,15:46,-0.0045
,,,,15:46,-0.00452
,,,,15:46,-0.00428
,,,,15:46,-0.0041
,,,,15:46,-0.00418
,,,,15:46,-0.00453
,,,,15:46,-0.00401
,,,,15:46,-0.00411
,,,,15:46,-0.00421
,,,,15:46,-0.00448
,,,,15:46,-0.00418
,,,,15:46,-0.00478
,,,,15:46,-0.00474
,,,,15:46,-0.00481
,,,,15:46,-0.00411
,,,,15:46,-0.00462
,,,,15:46,-0.00474
,,,,15:46,-0.00474
,,,,15:46,-0.00476
,,,,15:46,-0.00443
,,,,15:46,-0.00501
,,,,15:46,-0.00516
,,,,15:46,-0.00477
,,,,15:46,-0.00512
,,,,15:46,-0.00484
,,,,15:46,-0.0048
,,,,15:46,-0.00424
,,,,15:46,-0.00461
,,,,15:46,-0.00493
,,,,15:46,-0.00496
,,,,15:46,-0.00507
,,,,15:46,-0.00506
,,,,15:46,-0.00468
,,,,15:46,-0.00504
,,,,15:46,-0.005
,,,,15:46,-0.00498
,,,,15:46,-0.00516
,,,,15:46,-0.00483
,,,,15:46,-0.00478
,,,,15:46,-0.00501
,,,,15:46,-0.00493
,,,,15:47,-0.00504
,,,,15:47,-0.00554
,,,,15:47,-0.0049
,,,,15:47,-0.0056
,,,,15:47,-0.00542
,,,,15:47,-0.00555
,,,,15:47,-0.00516
,,,,15:47,-0.00513
,,,,15:47,-0.00549
,,,,15:47,-0.00557
,,,,15:47,-0.00558
,,,,15:47,-0.00574
,,,,15:47,-0.00582
,,,,15:47,-0.00539
,,,,15:47,-0.00551
,,,,15:47,-0.00598
,,,,15:47,-0.00586
,,,,15:47,-0.00576
,,,,15:47,-0.00574
,,,,15:47,-0.00563
,,,,15:47,-0.00573
,,,,15:47,-0.00576
,,,,15:47,-0.00569
,,,,15:47,-0.00581
,,,,15:47,-0.00593
,,,,15:47,-0.00566
,,,,15:47,-0.00566
,,,,15:47,-0.00572
,,,,15:47,-0.00568
,,,,15:47,-0.00595
,,,,15:47,-0.00602
,,,,15:47,-0.00585
,,,,15:47,-0.00619
,,,,15:47,-0.00625
,,,,15:47,-0.00577
,,,,15:47,-0.00632
,,,,15:47,-0.00658
,,,,15:47,-0.00627
,,,,15:47,-0.00629
,,,,15:47,-0.0067
,,,,15:47,-0.0062
,,,,15:47,-0.00621
,,,,15:47,-0.00634
,,,,15:47,-0.00654
,,,,15:47,-0.00648
,,,,15:47,-0.00655
,,,,15:47,-0.00658
,,,,15:47,-0.00648
,,,,15:47,-0.00652
,,,,15:47,-0.00675
,,,,15:47,-0.00676
,,,,15:47,-0.00669
,,,,15:47,-0.00678
,,,,15:47,-0.00682
,,,,15:47,-0.00663
,,,,15:47,-0.00662
,,,,15:47,-0.00651
,,,,15:47,-0.00692
,,,,15:47,-0.0072
,,,,15:47,-0.0068
,,,,15:48,-0.00661
,,,,15:48,-0.00673
,,,,15:48,-0.00678
,,,,15:48,-0.00666
,,,,15:48,-0.00671
,,,,15:48,-0.00698
,,,,15:48,-0.00696
,,,,15:48,-0.00704
,,,,15:48,-0.00706
,,,,15:48,-0.00697
,,,,15:48,-0.00689
,,,,15:48,-0.00715
,,,,15:48,-0.00706
,,,,15:48,-0.00729
,,,,15:48,-0.0073
,,,,15:48,-0.00699
,,,,15:48,-0.00711
,,,,15:48,-0.00693
,,,,15:48,-0.00687
,,,,15:48,-0.00713
,,,,15:48,-0.00731
,,,,15:48,-0.00718
,,,,15:48,-0.00704
,,,,15:48,-0.00711
,,,,15:48,-0.00726
,,,,15:48,-0.00696
,,,,15:48,-0.00737
,,,,15:48,-0.00707
,,,,15:48,-0.00714
,,,,15:48,-0.00717
,,,,15:48,-0.00709
,,,,15:48,-0.00705
,,,,15:48,-0.00764
,,,,15:48,-0.00718
,,,,15:48,-0.0075
,,,,15:48,-0.00777
,,,,15:48,-0.00748
,,,,15:48,-0.0075
,,,,15:48,-0.00765
,,,,15:48,-0.00803
,,,,15:48,-0.00812
,,,,15:48,-0.00807
,,,,15:48,-0.00825
,,,,15:48,-0.00824
,,,,15:48,-0.00839
,,,,15:48,-0.00866
,,,,15:48,-0.00867
,,,,15:48,-0.00873
,,,,15:48,-0.00851
,,,,15:48,-0.00871
,,,,15:48,-0.00869
,,,,15:48,-0.00864
,,,,15:48,-0.00841
,,,,15:48,-0.00809
,,,,15:48,-0.00772
,,,,15:48,-0.00785
,,,,15:48,-0.00746
,,,,15:48,-0.00724
,,,,15:48,-0.00727
,,,,15:48,-0.00721
,,,,15:49,-0.00702
,,,,15:49,-0.00703
,,,,15:49,-0.00707
,,,,15:49,-0.00667
,,,,15:49,-0.00674
,,,,15:49,-0.00694
,,,,15:49,-0.00702
,,,,15:49,-0.00737
,,,,15:49,-0.00723
,,,,15:49,-0.00667
,,,,15:49,-0.00696
,,,,15:49,-0.00703
,,,,15:49,-0.00717
,,,,15:49,-0.0072
,,,,15:49,-0.00682
,,,,15:49,-0.00749
,,,,15:49,-0.0072
,,,,15:49,-0.00686
,,,,15:49,-0.00692
,,,,15:49,-0.00683
,,,,15:49,-0.00695
,,,,15:49,-0.00692
,,,,15:49,-0.00698
,,,,15:49,-0.00696
,,,,15:49,-0.00708
,,,,15:49,-0.00711
,,,,15:49,-0.00676
,,,,15:49,-0.0072
,,,,15:49,-0.00729
,,,,15:49,-0.00736
,,,,15:49,-0.00735
,,,,15:49,-0.00762
,,,,15:49,-0.00764
,,,,15:49,-0.00781
,,,,15:49,-0.00761
,,,,15:49,-0.00701
,,,,15:49,-0.00282
,,,,15:49,0.00209
,,,,15:49,-0.00133
,,,,15:49,-0.00326
,,,,15:49,-5.60E-04
,,,,15:49,-0.0016
,,,,15:49,0.00367
,,,,15:49,8.9E-4
,,,,15:49,5.1E-4
,,,,15:49,0.00503
,,,,15:49,0.00467
,,,,15:49,-2.50E-04
,,,,15:49,0.00201
,,,,15:49,0.00489
,,,,15:49,1.6E-4
,,,,15:49,0.00145
,,,,15:49,0.00538
,,,,15:49,0.00471
,,,,15:49,5.5E-4
,,,,15:49,0.00442
,,,,15:49,0.00625
,,,,15:49,0.0019
,,,,15:49,0.0033
,,,,15:49,0.00704
,,,,15:50,0.00571
,,,,15:50,0.00366
,,,,15:50,0.00727
,,,,15:50,0.00603
,,,,15:50,0.00617
,,,,15:50,0.00912
,,,,15:50,0.00722
,,,,15:50,0.00726
,,,,15:50,0.00861
,,,,15:50,0.00949
,,,,15:50,0.00744
,,,,15:50,0.00662
,,,,15:50,0.00891
,,,,15:50,0.00957
,,,,15:50,0.00803
,,,,15:50,0.0076
,,,,15:50,0.00952
,,,,15:50,0.00923
,,,,15:50,0.00976
,,,,15:50,0.00798
,,,,15:50,0.00947
,,,,15:50,0.00974
,,,,15:50,0.0104
,,,,15:50,0.01044
,,,,15:50,0.01048
,,,,15:50,0.00875
,,,,15:50,0.00942
,,,,15:50,0.01024
,,,,15:50,0.0111
,,,,15:50,0.01132
,,,,15:50,0.01104
,,,,15:50,0.01109
,,,,15:50,0.01072
,,,,15:50,0.00995
,,,,15:50,0.01057
,,,,15:50,0.01067
,,,,15:50,0.01115
,,,,15:50,0.01125
,,,,15:50,0.01163
,,,,15:50,0.01158
,,,,15:50,0.01181
,,,,15:50,0.01178
,,,,15:50,0.01166
,,,,15:50,0.011
,,,,15:50,0.01041
,,,,15:50,0.0113
,,,,15:50,0.01138
,,,,15:50,0.01125
,,,,15:50,0.01175
,,,,15:50,0.01179
,,,,15:50,0.01147
,,,,15:50,0.01173
,,,,15:50,0.0118
,,,,15:50,0.01166
,,,,15:50,0.0115
,,,,15:50,0.01211
,,,,15:50,0.01168
,,,,15:50,0.01167
,,,,15:50,0.01101
,,,,15:50,0.0096
,,,,15:51,0.01076
,,,,15:51,0.01109
,,,,15:51,0.01142
,,,,15:51,0.01145
,,,,15:51,0.01201
,,,,15:51,0.01096
,,,,15:51,0.00904
,,,,15:51,0.01078
,,,,15:51,0.01093
,,,,15:51,0.01113
,,,,15:51,0.01117
,,,,15:51,0.01144
,,,,15:51,0.01157
,,,,15:51,0.0115
,,,,15:51,0.01153
,,,,15:51,0.01189
,,,,15:51,0.01185
,,,,15:51,0.01155
,,,,15:51,0.01187
,,,,15:51,0.01187
,,,,15:51,0.01123
,,,,15:51,0.01135
,,,,15:51,0.01132
,,,,15:51,0.01104
,,,,15:51,0.01122
,,,,15:51,0.01128
,,,,15:51,0.01125
,,,,15:51,0.01103
,,,,15:51,0.01161
,,,,15:51,0.0113
,,,,15:51,0.01144
,,,,15:51,0.01147
,,,,15:51,0.01135
,,,,15:51,0.01123
,,,,15:51,0.01119
,,,,15:51,0.01097
,,,,15:51,0.0113
,,,,15:51,0.01101
,,,,15:51,0.01112
,,,,15:51,0.01085
,,,,15:51,0.01102
,,,,15:51,0.01087
,,,,15:51,0.01083
,,,,15:51,0.0113
,,,,15:51,0.01133
,,,,15:51,0.01101
,,,,15:51,0.01134
,,,,15:51,0.01138
,,,,15:51,0.01131
,,,,15:51,0.01118
,,,,15:51,0.01114
,,,,15:51,0.01123
,,,,15:51,0.01144
,,,,15:51,0.01116
,,,,15:51,0.01095
,,,,15:51,0.01122
,,,,15:51,0.01118
,,,,15:51,0.01095
,,,,15:51,0.01106
,,,,15:51,0.01107
,,,,15:52,0.01122
,,,,15:52,0.01079
,,,,15:52,0.01067
,,,,15:52,0.01074
,,,,15:52,0.01043
,,,,15:52,0.01061
,,,,15:52,0.01108
,,,,15:52,0.01096
,,,,15:52,0.0109
,,,,15:52,0.01088
,,,,15:52,0.01069
,,,,15:52,0.01088
,,,,15:52,0.01055
,,,,15:52,0.01064
,,,,15:52,0.01098
,,,,15:52,0.0109
,,,,15:52,0.01108
,,,,15:52,0.01093
,,,,15:52,0.01122
,,,,15:52,0.01115
,,,,15:52,0.01083
,,,,15:52,0.01058
,,,,15:52,0.01097
,,,,15:52,0.01103
,,,,15:52,0.01058
,,,,15:52,0.01111
,,,,15:52,0.01081
,,,,15:52,0.01077
,,,,15:52,0.01062
,,,,15:52,0.01098
,,,,15:52,0.01078
,,,,15:52,0.01095
,,,,15:52,0.01043
,,,,15:52,0.01081
,,,,15:52,0.0109
,,,,15:52,0.01041
,,,,15:52,0.01043
,,,,15:52,0.01045
,,,,15:52,0.01034
,,,,15:52,0.01021
,,,,15:52,0.0103
,,,,15:52,0.0103
,,,,15:52,0.01053
,,,,15:52,0.01057
,,,,15:52,0.01078
,,,,15:52,0.01062
,,,,15:52,0.01069
,,,,15:52,0.01029
,,,,15:52,0.01043
,,,,15:52,0.01029
,,,,15:52,0.01066
,,,,15:52,0.01064
,,,,15:52,0.01007
,,,,15:52,0.01038
,,,,15:52,0.01019
,,,,15:52,0.01016
,,,,15:52,0.01062
,,,,15:52,0.01033
,,,,15:52,0.01019
,,,,15:52,0.01029
,,,,15:53,0.01037
,,,,15:53,0.01089
,,,,15:53,0.01078
,,,,15:53,0.01048
,,,,15:53,0.01017
,,,,15:53,0.01043
,,,,15:53,0.01036
,,,,15:53,0.01037
,,,,15:53,0.01032
,,,,15:53,0.01021
,,,,15:53,0.00991
,,,,15:53,0.01031
,,,,15:53,0.0105
,,,,15:53,0.01008
,,,,15:53,0.0105
,,,,15:53,0.01024
,,,,15:53,0.00981
,,,,15:53,0.01034
,,,,15:53,0.01013
,,,,15:53,0.0104
,,,,15:53,0.0105
,,,,15:53,0.0103
,,,,15:53,0.00999
,,,,15:53,0.01008
